TEBZ_1,TEBZ_2,TEBZ_3,TEBZ_4,TEBZ_5,TEB_Z_6,ZS,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,TEB_1,TEB_2,TEB_3,TEB_4,TEB_5,TEB_6,latitude,longitude
0.50000,2.00000,4.00000,7.98167,20.93382,40.87478,43.49578,296.22168,296.22168,297.06188,300.69045,303.06745,304.58714,305.55760,306.49979,306.93210,307.07490,307.22964,308.39529,309.04954,309.46219,310.30946,312.17278,315.86089,319.89845,322.82424,325.18780,327.08862,328.66979,330.31492,331.96925,333.59181,335.36543,337.50603,341.05483,348.08858,359.23154,371.33063,371.33063,298.01019,297.75684,297.64825,297.51095,297.05362,297.28309,48.91444,2.41987
0.50000,2.00000,4.00000,6.50000,10.00000,36.78842,44.95714,296.22149,296.22149,297.25077,300.74704,303.08952,304.60305,305.60559,306.50153,306.93849,307.07661,307.25448,308.41681,309.05653,309.46296,310.31133,312.18476,315.87693,319.90358,322.82039,325.17805,327.13420,328.67455,330.31518,331.97319,333.58674,335.36002,337.49500,341.05856,348.09422,359.23320,371.33555,371.33555,298.19059,297.85181,297.67821,297.52441,297.03865,297.38839,48.91443,2.42842
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,47.09339,296.23524,296.23524,297.29018,300.76882,303.09877,304.60906,305.61757,306.50265,306.94045,307.07360,307.27932,308.43833,309.06352,309.46372,310.31320,312.19675,315.89297,319.90870,322.81655,325.16829,327.17977,328.67931,330.31794,331.97628,333.59125,335.35925,337.49014,341.05635,348.09553,359.23214,371.33686,371.33686,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.91441,2.43696
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,40.31419,296.23330,296.23330,296.70332,299.28009,302.92406,304.87564,305.58985,306.42496,306.81458,306.99889,307.24757,308.44592,309.13780,309.52788,310.21389,312.06387,315.65787,319.69053,322.90634,325.05135,327.07625,328.60697,330.30697,332.04659,333.71184,335.38974,337.52984,341.18229,348.26465,359.19503,371.18177,371.18177,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.90903,2.22336
0.50000,2.00000,4.00000,6.76333,18.50097,38.44957,37.86088,296.24337,296.24337,296.74326,299.38123,302.97993,304.93501,305.61523,306.42745,306.81761,306.99569,307.24682,308.44202,309.13194,309.52720,310.21322,312.05809,315.65270,319.68985,322.91117,325.05351,327.06653,328.60924,330.30523,332.05507,333.70965,335.38671,337.52739,341.18571,348.24930,359.20367,371.19392,371.19392,298.18653,297.89143,297.75084,297.61891,297.13210,297.37348,48.90903,2.23190
0.50000,2.00000,4.00000,6.83917,18.65066,38.59531,40.63766,296.25345,296.25345,296.78320,299.48238,303.03581,304.99437,305.64060,306.42994,306.82065,306.99249,307.26940,308.44213,309.12770,309.52678,310.21559,312.06458,315.66748,319.70985,322.90799,325.06319,327.07179,328.61456,330.30349,332.06354,333.70746,335.38368,337.52494,341.18912,348.23394,359.21230,371.20607,371.20607,298.29358,297.96007,297.78755,297.62132,297.11510,297.36046,48.90902,2.24044
0.50000,2.00000,4.00000,6.80444,18.57960,38.52102,43.08201,296.25363,296.25363,296.77809,299.49623,303.04608,305.06819,305.67942,306.42997,306.82669,306.98730,307.27086,308.42558,309.10954,309.52320,310.21875,312.07786,315.69859,319.72941,322.89701,325.08133,327.07635,328.60588,330.31292,332.06969,333.71730,335.38721,337.51469,341.19717,348.22211,359.21449,371.21689,371.21689,298.06838,297.83996,297.71019,297.57783,297.09182,297.33546,48.90902,2.24899
0.50000,2.00000,4.00000,8.30083,21.57161,41.51148,44.23988,296.25584,296.25584,296.72655,299.55085,303.01684,305.10843,305.71990,306.46315,306.83380,306.98350,307.26604,308.40678,309.09439,309.51947,310.22175,312.09179,315.71601,319.73023,322.90097,325.09556,327.06810,328.58185,330.34381,332.06627,333.69159,335.38536,337.50411,341.21209,348.23885,359.18957,371.21737,371.21737,298.22034,297.91829,297.78410,297.59866,297.08271,297.32922,48.90902,2.25753
0.50000,2.00000,4.00000,7.30833,19.58684,39.52719,43.83910,296.24550,296.24550,296.54125,299.55782,302.99504,305.15278,305.75323,306.47726,306.83569,306.98641,307.24574,308.39650,309.08147,309.51814,310.22761,312.09584,315.71301,319.73346,322.89508,325.11040,327.04418,328.57591,330.37041,332.08116,333.67430,335.34883,337.47759,341.22592,348.27620,359.15563,371.20507,371.20507,298.06802,297.82359,297.70313,297.56648,297.07635,297.31979,48.90901,2.26607
0.50000,2.00000,4.00000,7.65917,20.29024,40.23405,41.04621,296.25302,296.25302,296.47430,299.39329,302.85677,305.15909,305.76974,306.50201,306.83606,307.00287,307.21655,308.39081,309.07196,309.51534,310.23019,312.09752,315.70694,319.72680,322.88031,325.11872,327.02877,328.57702,330.37054,332.10548,333.69196,335.33326,337.43452,341.20340,348.29095,359.15156,371.20039,371.20039,298.13205,297.86908,297.74931,297.60331,297.11124,297.35339,48.90901,2.27462
0.50000,2.00000,4.00000,7.99889,20.97356,40.92514,35.37749,296.16923,296.16923,296.33077,299.27068,302.61144,305.04723,305.76814,306.51096,306.83291,307.03022,307.20186,308.40014,309.06317,309.51349,310.22762,312.09055,315.68979,319.71261,322.86375,325.11760,327.02882,328.57945,330.34542,332.11964,333.71947,335.34818,337.41664,341.16757,348.25061,359.16361,371.20818,371.20818,298.36184,298.02658,297.85632,297.63210,297.08259,297.33893,48.90900,2.28316
0.50000,2.00000,4.00000,8.69167,22.36122,42.31699,32.53393,296.11370,296.11370,296.32098,299.25256,302.43878,304.97134,305.71197,306.52056,306.83169,307.03651,307.19662,308.40046,309.05692,309.50963,310.22158,312.08648,315.68332,319.71106,322.85546,325.12125,327.04287,328.59236,330.29409,332.12054,333.73052,335.35993,337.42617,341.15944,348.22839,359.16161,371.21908,371.21908,298.24320,297.93724,297.80154,297.59672,297.05464,297.30785,48.90900,2.29170
0.50000,2.00000,4.00000,8.29444,21.56778,41.52557,31.11220,296.09990,296.09990,296.32069,299.35448,302.31113,304.85168,305.68574,306.51999,306.82960,307.04035,307.21293,308.40532,309.05248,309.51008,310.22341,312.08744,315.68459,319.71752,322.84090,325.14037,327.06315,328.60717,330.26120,332.11238,333.70871,335.35525,337.42261,341.16079,348.22657,359.15759,371.22010,371.22010,298.16903,297.87401,297.74528,297.57270,297.05449,297.30305,48.90899,2.30025
0.50000,2.00000,4.00000,10.53333,26.04456,46.00035,32.50195,296.12079,296.12079,296.42006,299.48006,302.29640,304.81215,305.64679,306.51816,306.83542,307.05491,307.25917,308.41512,309.05655,309.51373,310.22809,312.08877,315.69292,319.73814,322.83770,325.14881,327.09081,328.62028,330.23907,332.10165,333.68370,335.34157,337.41126,341.15083,348.22626,359.16001,371.22969,371.22969,298.28534,298.01081,297.89122,297.67073,297.06205,297.32826,48.90898,2.30879
0.50000,2.00000,4.00000,7.13833,19.25500,39.21166,31.76637,296.11693,296.11693,296.37908,299.47039,302.26728,304.73876,305.63512,306.51719,306.84348,307.06983,307.25203,308.45480,309.05997,309.51829,310.23903,312.08479,315.69331,319.74334,322.83819,325.15292,327.09541,328.62851,330.23233,332.10534,333.67122,335.32544,337.39719,341.12602,348.24069,359.15011,371.22902,371.22902,298.05807,297.80095,297.68155,297.55386,297.06552,297.30850,48.90897,2.31733
0.50000,2.00000,4.00000,7.15250,19.28226,39.23677,33.11667,296.15662,296.15662,296.39535,299.61542,302.38535,304.71910,305.62274,306.52083,306.85344,307.07518,307.22914,308.51669,309.06544,309.52835,310.24905,312.08365,315.70316,319.75595,322.84908,325.15243,327.08453,328.65654,330.23143,332.11155,333.67091,335.31675,337.39015,341.11772,348.26720,359.14003,371.22217,371.22217,298.23125,297.95832,297.79893,297.61779,297.09191,297.34565,48.90896,2.32588
0.50000,2.00000,4.00000,7.09000,19.15457,39.10372,37.26396,296.16919,296.16919,296.43211,299.90871,302.54182,304.72710,305.63222,306.53952,306.86647,307.08690,307.19056,308.51443,309.06080,309.52638,310.25363,312.09158,315.74456,319.77464,322.87206,325.15264,327.09164,328.68417,330.26304,332.11700,333.68370,335.31206,337.38152,341.10135,348.28496,359.14998,371.21512,371.21512,298.33663,298.00989,297.82159,297.61482,297.06409,297.32399,48.90896,2.33442
0.50000,2.00000,4.00000,6.50000,10.00000,37.57323,38.40211,296.14018,296.14018,296.42057,300.00148,302.61085,304.69917,305.61995,306.54849,306.87234,307.08884,307.20078,308.48290,309.03954,309.51554,310.25188,312.09253,315.77975,319.77968,322.87548,325.15936,327.08469,328.70192,330.29663,332.12372,333.71115,335.34378,337.36605,341.06223,348.28477,359.17077,371.21347,371.21347,298.12570,297.87535,297.71656,297.56758,297.02416,297.39376,48.90895,2.34296
0.50000,2.00000,4.00000,6.50000,10.00000,37.72646,38.52646,296.13352,296.13352,296.38500,300.12815,302.66062,304.67206,305.58701,306.54589,306.87574,307.08763,307.21026,308.47664,309.02704,309.50393,310.25194,312.09342,315.78168,319.79425,322.86388,325.15559,327.08468,328.69915,330.31903,332.11159,333.72783,335.39435,337.36972,341.02952,348.24604,359.19738,371.22867,371.22867,297.54580,297.40367,297.34842,297.30853,297.01642,297.26885,48.90893,2.35151
0.50000,2.00000,4.00000,7.25167,19.47720,39.42494,38.50030,296.19165,296.19165,296.45177,300.25618,302.71565,304.60341,305.52570,306.52973,306.87970,307.08552,307.24410,308.47986,309.02436,309.49949,310.25769,312.09993,315.77856,319.81260,322.84970,325.16027,327.09587,328.68609,330.34179,332.08456,333.70134,335.41303,337.41581,341.01487,348.20981,359.21142,371.24279,371.24279,298.24178,297.95894,297.79625,297.60671,297.07483,297.32934,48.90892,2.36005
0.50000,2.00000,4.00000,6.56500,18.10310,38.04931,39.53604,296.16716,296.16716,296.51142,300.39976,302.84611,304.56469,305.49491,306.50617,306.88209,307.08780,307.24497,308.47506,309.02267,309.49463,310.26607,312.11854,315.78642,319.83330,322.83918,325.17626,327.10129,328.65818,330.35754,332.06985,333.69253,335.41308,337.45027,341.01340,348.18518,359.22157,371.24859,371.24859,298.19898,297.92317,297.74691,297.57302,297.03984,297.29740,48.90891,2.36859
0.50000,2.00000,4.00000,6.80333,18.57847,38.52207,41.44215,296.15813,296.15813,296.67332,300.49643,302.99923,304.56074,305.49034,306.49890,306.88163,307.09222,307.22152,308.43973,309.02083,309.49197,310.27557,312.14246,315.80616,319.85931,322.83018,325.20627,327.08113,328.61028,330.34322,332.05306,333.69719,335.41026,337.49172,341.01353,348.13836,359.23665,371.28435,371.28435,298.23301,297.92105,297.73705,297.54907,297.01175,297.26776,48.90890,2.37713
0.50000,2.00000,4.00000,6.50000,10.00000,37.07536,43.05449,296.13130,296.13130,296.79611,300.50257,303.12564,304.57479,305.50331,306.49870,306.88606,307.09369,307.21377,308.40234,309.02128,309.48475,310.27896,312.14479,315.82371,319.88426,322.82775,325.22645,327.03224,328.60950,330.33764,332.00700,333.69349,335.40986,337.51985,341.02335,348.09848,359.24959,371.30867,371.30867,298.17955,297.86722,297.68109,297.50747,296.96870,297.33987,48.90889,2.38568
0.50000,2.00000,4.00000,6.81917,18.60801,38.54736,44.61458,296.12807,296.12807,296.92272,300.49764,303.15997,304.58894,305.50813,306.52318,306.90744,307.09025,307.22075,308.37333,309.03164,309.48095,310.28590,312.14692,315.83113,319.90488,322.82883,325.24230,327.00644,328.63517,330.31998,331.97032,333.65321,335.41197,337.53403,341.03707,348.08561,359.25030,371.32730,371.32730,298.24969,297.90618,297.70341,297.49555,296.95014,297.20690,48.90887,2.39422
0.50000,2.00000,4.00000,7.98857,20.94656,40.88540,45.07576,296.08549,296.08549,296.91905,300.48720,303.15759,304.60119,305.51505,306.53834,306.91713,307.08752,307.24268,308.36889,309.03295,309.48120,310.29728,312.15161,315.84724,319.90393,322.82705,325.24433,327.02399,328.66542,330.30006,331.95221,333.60612,335.39693,337.53674,341.04857,348.08128,359.24748,371.33523,371.33523,297.76128,297.53183,297.43172,297.32166,296.90305,297.12214,48.90886,2.40276
0.50000,2.00000,4.00000,8.62000,22.20999,42.14998,44.19711,296.09698,296.09698,296.88620,300.53348,303.14025,304.61915,305.51178,306.55044,306.93409,307.08517,307.27056,308.38648,309.03870,309.47977,310.30248,312.15284,315.85234,319.90321,322.81469,325.22588,327.04777,328.67600,330.29457,331.95750,333.58521,335.36628,337.52342,341.06068,348.08391,359.23728,371.33547,371.33547,297.53002,297.35263,297.28200,297.20733,296.92298,297.08147,48.90884,2.41131
0.50000,2.00000,4.00000,7.51071,19.99099,39.93012,44.72516,296.15653,296.15653,296.92584,300.65773,303.14872,304.65496,305.52827,306.57022,306.94960,307.08397,307.27820,308.40533,309.06014,309.47963,310.30813,312.15727,315.86374,319.90405,322.81951,325.19112,327.10661,328.66821,330.31259,331.96413,333.57940,335.34884,337.50953,341.06962,348.09353,359.23449,371.33266,371.33266,297.46615,297.35655,297.31089,297.26372,296.97689,297.14216,48.90883,2.41985
0.50000,2.00000,4.00000,6.50000,10.00000,37.82989,45.64107,296.22585,296.22585,297.11754,300.71708,303.17878,304.66672,305.54606,306.57535,306.95746,307.08464,307.31757,308.43392,309.07423,309.47783,310.31201,312.17080,315.87836,319.90736,322.81788,325.18024,327.15326,328.68515,330.31409,331.96718,333.57544,335.34367,337.49468,341.07125,348.09607,359.23669,371.33729,371.33729,298.12634,297.82332,297.67427,297.54922,297.03654,297.40001,48.90881,2.42839
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,50.27748,296.24180,296.24180,297.17648,300.76714,303.18525,304.67138,305.58105,306.56847,306.96019,307.08156,307.35694,308.46251,309.08832,309.47604,310.31588,312.18433,315.89298,319.91068,322.81626,325.16936,327.19991,328.70209,330.31757,331.97136,333.58141,335.34455,337.48991,341.06957,348.09902,359.23633,371.33930,371.33930,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.90880,2.43694
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,42.90331,296.28649,296.28649,296.64559,299.49079,303.18977,304.75505,305.62602,306.47805,306.84580,307.00032,307.27453,308.48572,309.15567,309.53447,310.21544,312.07364,315.67443,319.68775,322.92814,325.05383,327.06812,328.60059,330.31396,332.07364,333.72514,335.38572,337.51502,341.20073,348.27317,359.21044,371.18600,371.18600,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.90341,2.22335
0.50000,2.00000,4.00000,6.74500,18.46113,38.40339,41.78198,296.30111,296.30111,296.67911,299.48896,303.24210,304.82821,305.64838,306.48554,306.84597,306.99676,307.27674,308.48978,309.14946,309.53397,310.21632,312.06818,315.67087,319.68758,322.93418,325.05560,327.05708,328.60087,330.31224,332.07705,333.72615,335.38360,337.51118,341.20052,348.26003,359.21475,371.19741,371.19741,298.13944,297.87905,297.74987,297.62682,297.15196,297.39085,48.90341,2.23190
0.50000,2.00000,4.00000,7.17125,19.31275,39.25326,43.38769,296.31574,296.31574,296.71262,299.48713,303.29444,304.90138,305.67074,306.49302,306.84613,306.99320,307.28246,308.48485,309.14482,309.53384,310.21900,312.07212,315.68078,319.70685,322.92842,325.07121,327.05988,328.60539,330.31052,332.08046,333.72716,335.38148,337.50735,341.20030,348.24689,359.21907,371.20882,371.20882,298.45241,298.09415,297.89878,297.68419,297.15077,297.40298,48.90341,2.24044
0.50000,2.00000,4.00000,6.91083,18.79125,38.73043,44.70103,296.28459,296.28459,296.71351,299.46318,303.31086,304.99991,305.70422,306.48697,306.84602,306.99260,307.29092,308.45650,309.12934,309.53133,310.22255,312.08111,315.71195,319.71917,322.91869,325.08830,327.06573,328.59553,330.31676,332.08550,333.73942,335.38560,337.49773,341.19977,348.23907,359.21862,371.21558,371.21558,298.02878,297.81744,297.69915,297.57566,297.10686,297.34424,48.90341,2.24898
0.50000,2.00000,4.00000,7.78750,20.54413,40.48240,45.53095,296.32946,296.32946,296.61475,299.43146,303.29720,305.06828,305.74420,306.48791,306.85414,306.99538,307.27494,308.44662,309.11562,309.52849,310.22640,312.10026,315.71937,319.71913,322.91052,325.11165,327.05846,328.57783,330.34638,332.08237,333.71237,335.37921,337.48569,341.20352,348.26413,359.19657,371.20872,371.20872,298.41383,298.07297,297.89882,297.68012,297.14372,297.39587,48.90340,2.25752
0.50000,2.00000,4.00000,9.03000,23.02950,42.96849,44.83290,296.34187,296.34187,296.46846,299.44619,303.16085,305.10631,305.77099,306.47726,306.85640,307.00922,307.24526,308.42255,309.09914,309.52695,310.22830,312.09936,315.71409,319.72294,322.89921,325.13383,327.04004,328.56300,330.37175,332.10242,333.69628,335.35566,337.46603,341.21201,348.28416,359.17226,371.20425,371.20425,298.54558,298.16603,297.99737,297.73409,297.16350,297.42152,48.90340,2.26607
0.50000,2.00000,4.00000,8.22375,21.41943,41.36328,40.74997,296.21501,296.21501,296.40801,299.13856,302.97996,305.10907,305.78212,306.47080,306.85778,307.02291,307.22879,308.39955,309.08225,309.52296,310.22812,312.09879,315.70963,319.71555,322.88102,325.13516,327.03779,328.56140,330.35835,332.11839,333.70831,335.34646,337.43372,341.17816,348.28560,359.16946,371.20111,371.20111,298.17825,297.89466,297.76127,297.57672,297.07643,297.32363,48.90339,2.27461
0.50000,2.00000,4.00000,8.77500,22.52692,42.48075,33.76623,296.15909,296.15909,296.25907,298.91348,302.64979,305.01112,305.77955,306.46609,306.85779,307.03291,307.21636,308.40918,309.06623,309.51943,310.22711,312.09143,315.68955,319.69401,322.85615,325.13396,327.05110,328.56663,330.32542,332.11942,333.73038,335.37048,337.41539,341.15803,348.24384,359.17402,371.21512,371.21512,298.28934,297.96702,297.82927,297.62539,297.08835,297.33967,48.90339,2.28315
0.50000,2.00000,4.00000,7.61750,20.21260,40.16780,32.99911,296.14182,296.14182,296.25928,298.98539,302.54092,304.97230,305.77905,306.48364,306.85942,307.03696,307.21115,308.41872,309.05828,309.51514,310.22396,312.09156,315.68473,319.70303,322.84819,325.13655,327.07227,328.59074,330.28248,332.09964,333.73642,335.38021,337.42603,341.15703,348.23246,359.16209,371.23109,371.23109,298.03246,297.76897,297.65293,297.53219,297.07851,297.30992,48.90338,2.29169
0.50000,2.00000,4.00000,8.84083,22.65893,42.61347,33.43193,296.24557,296.24557,296.27397,299.13088,302.37624,304.91192,305.76901,306.49614,306.85844,307.04997,307.21806,308.41694,309.04705,309.51074,310.22417,312.09163,315.68560,319.72555,322.83724,325.14644,327.08350,328.60855,330.25177,332.09443,333.71917,335.37149,337.41695,341.15974,348.24793,359.14866,371.23210,371.23210,298.55877,298.17853,298.00481,297.73902,297.17848,297.44015,48.90337,2.30024
0.50000,2.00000,4.00000,10.17750,25.33132,45.28397,34.85666,296.26283,296.26283,296.30246,299.44098,302.32423,304.86235,305.70456,306.50392,306.85782,307.06573,307.23873,308.42370,309.04959,309.51163,310.22590,312.09422,315.69540,319.74460,322.83647,325.14916,327.09882,328.62548,330.23712,332.09449,333.70646,335.35901,337.39345,341.13969,348.26834,359.14742,371.23842,371.23842,298.53842,298.18432,298.03477,297.76337,297.18208,297.43992,48.90337,2.30878
0.50000,2.00000,4.00000,10.50083,25.97699,45.92764,36.04383,296.23833,296.23833,296.30898,299.59433,302.32565,304.85536,305.67888,306.51132,306.86137,307.07862,307.26653,308.45321,309.05501,309.51523,310.23425,312.10755,315.70744,319.74843,322.85050,325.15338,327.09759,328.64281,330.24557,332.11502,333.70364,335.35242,337.38168,341.10816,348.28115,359.15462,371.22926,371.22926,298.54127,298.17645,298.02183,297.73513,297.14596,297.40497,48.90336,2.31732
0.50000,2.00000,4.00000,7.87875,20.72993,40.67480,39.45625,296.22702,296.22702,296.41503,299.74332,302.42173,304.88753,305.65942,306.53286,306.87646,307.08281,307.27654,308.52111,309.06480,309.52181,310.24525,312.11388,315.73705,319.75902,322.88160,325.14751,327.08334,328.67546,330.25794,332.13842,333.71791,335.35412,337.38169,341.09594,348.30202,359.15315,371.22098,371.22098,298.22588,297.96011,297.81785,297.62897,297.10113,297.35365,48.90335,2.32586
0.50000,2.00000,4.00000,6.86333,18.69700,38.63767,42.30806,296.22377,296.22377,296.56092,299.99175,302.51562,304.89115,305.65439,306.54939,306.89649,307.08689,307.27858,308.53162,309.06852,309.52844,310.25181,312.11199,315.76945,319.77278,322.90862,325.14906,327.08164,328.69440,330.27919,332.14916,333.72934,335.35744,337.38785,341.07379,348.31130,359.16602,371.21328,371.21328,298.23404,297.95457,297.78436,297.60534,297.06979,297.32798,48.90334,2.33440
0.50000,2.00000,4.00000,6.50000,10.00000,37.10894,43.42581,296.20734,296.20734,296.64204,300.10039,302.58081,304.83822,305.62706,306.55403,306.91033,307.08823,307.28587,308.51762,309.06078,309.52607,310.25224,312.10391,315.79958,319.78495,322.90476,325.17522,327.06666,328.70596,330.30923,332.14725,333.75204,335.37702,337.39323,341.04259,348.27807,359.20299,371.22003,371.22003,298.28398,297.99274,297.79861,297.60980,297.04261,297.42794,48.90333,2.34295
0.50000,2.00000,4.00000,6.59750,18.16585,38.10755,42.39884,296.20355,296.20355,296.64582,300.10352,302.60524,304.79821,305.61215,306.54611,306.91349,307.08659,307.28711,308.51071,309.05046,309.52073,310.25191,312.09921,315.79886,319.79226,322.89379,325.16786,327.06207,328.68273,330.32030,332.12044,333.75114,335.41631,337.41464,341.02094,348.22999,359.22630,371.23676,371.23676,297.95529,297.71675,297.60827,297.51137,297.04870,297.28473,48.90332,2.35149
0.50000,2.00000,4.00000,6.97125,18.91437,38.85810,41.17083,296.23622,296.23622,296.63772,300.16055,302.61152,304.76064,305.57745,306.54706,306.92004,307.08609,307.30367,308.51621,309.04231,309.51407,310.25320,312.10187,315.79393,319.80446,322.88834,325.15907,327.05679,328.64028,330.29857,332.08661,333.70641,335.42721,337.44359,341.01870,348.19873,359.23198,371.24196,371.24196,298.16804,297.87599,297.73770,297.59798,297.09319,297.33997,48.90331,2.36003
0.50000,2.00000,4.00000,6.97333,18.91761,38.85951,42.47687,296.18040,296.18040,296.76261,300.39822,302.65656,304.69160,305.54866,306.55296,306.92718,307.08915,307.30067,308.51044,309.03829,309.51077,310.26143,312.11503,315.79676,319.83491,322.87663,325.17346,327.06464,328.60698,330.29797,332.05840,333.68599,335.42363,337.47658,341.03223,348.16380,359.24376,371.25287,371.25287,298.18863,297.91603,297.74911,297.56511,297.02449,297.28442,48.90330,2.36857
0.50000,2.00000,4.00000,6.76375,18.49803,38.43910,43.21320,296.15127,296.15127,296.85282,300.56618,302.72516,304.62971,305.53384,306.53318,306.93013,307.09242,307.27142,308.47437,309.02842,309.50305,310.26879,312.13370,315.80532,319.86416,322.85265,325.20743,327.07223,328.58669,330.29260,332.02709,333.67878,335.41712,337.50768,341.03891,348.11362,359.25800,371.28461,371.28461,297.60991,297.51014,297.45393,297.39290,296.98790,297.20984,48.90328,2.37712
0.50000,2.00000,4.00000,8.32500,21.61882,41.55646,45.74353,296.18069,296.18069,296.94116,300.67091,302.89128,304.60282,305.52802,306.52714,306.92883,307.09278,307.26035,308.44902,309.03057,309.49631,310.27781,312.14183,315.82592,319.90169,322.82851,325.24910,327.03209,328.59434,330.30229,331.98260,333.66782,335.40868,337.52871,341.05377,348.08049,359.26467,371.31743,371.31743,298.22145,297.91015,297.75385,297.52968,296.99233,297.25042,48.90327,2.38566
